Title,Genre,Link
Daftar Nama Korban Tenggelamnya Kapal Pincara di Teluk Wasapela Tengah,daerah,https://daerah.sindonews.com/read/1158851/174/daftar-nama-korban-tenggelamnya-kapal-pincara-di-teluk-wasapela-tengah-1690164465
Polisi Akan Tes Urine Wanita yang Bawa Kabur Mobil Patroli Jalan Tol Becakayu,metro,https://metro.sindonews.com/read/1158835/170/polisi-akan-tes-urine-wanita-yang-bawa-kabur-mobil-patroli-jalan-tol-becakayu-1690164472
"Tabrakan di Matraman, Pengemudi Wanita Mobil Layanan Jalan Tol Diduga Penderita Gangguan Jiwa",metro,https://metro.sindonews.com/read/1158795/170/tabrakan-di-matraman-pengemudi-wanita-mobil-layanan-jalan-tol-diduga-penderita-gangguan-jiwa-1690157266
"Dikemudikan Wanita, Mobil Layanan Jalan Tol Ringsek Usai Tabrakan di Matraman",metro,https://metro.sindonews.com/read/1158707/170/dikemudikan-wanita-mobil-layanan-jalan-tol-ringsek-usai-tabrakan-di-matraman-1690124833
"3 Truk Fuso Tabrakan Beruntun di Jambi, Pengemudi Terjepit",Video,https://video.sindonews.com/play/81591/3-truk-fuso-tabrakan-beruntun-di-jambi-pengemudi-terjepit
"Tabrak Tiang MRT di Blok M Jaksel, Pengendara Motor Tewas",metro,https://metro.sindonews.com/read/1158429/170/tabrak-tiang-mrt-di-blok-m-jaksel-pengendara-motor-tewas-1690092476
"Truk Seruduk Pesta Hajatan di Balikpapan, Tamu Panik Berhamburan",daerah,https://daerah.sindonews.com/read/1158407/174/truk-seruduk-pesta-hajatan-di-balikpapan-tamu-panik-berhamburan-1690092463
"Tabrakan Beruntun 3 Truk Fuso di Muarojambi, 2 Motor Ringsek",daerah,https://daerah.sindonews.com/read/1158255/174/tabrakan-beruntun-3-truk-fuso-di-muarojambi-2-motor-ringsek-1690078055
"Jembatan Runtuh di Wilayah Leningrad Rusia, 1 Orang Tewas, 3 Terluka",international,https://international.sindonews.com/read/1158167/41/jembatan-runtuh-di-wilayah-leningrad-rusia-1-orang-tewas-3-terluka-1690063629
"Terkait Laka dengan Truk, Masinis KA Brantas Diperiksa Penyidik Polrestabes Semarang",Video,https://video.sindonews.com/play/81563/terkait-laka-dengan-truk-masinis-ka-brantas-diperiksa-penyidik-polrestabes-semarang
Tren Berbahaya Remaja di India: Bermesraan di Atas Motor,otomotif,https://otomotif.sindonews.com/read/1157665/183/tren-berbahaya-remaja-di-india-bermesraan-di-atas-motor-1690002473
"Punya Bodi Bongsor, Begini Spek Rubicon yang Kabur Usai Senggol Mobil Lain di Bahu Jalan",otomotif,https://otomotif.sindonews.com/read/1157507/120/punya-bodi-bongsor-begini-spek-rubicon-yang-kabur-usai-senggol-mobil-lain-di-bahu-jalan-1689984420
KAI Ungkap Alasan Kereta Api Tidak Bisa Ngerem Mendadak,ekbis,https://ekbis.sindonews.com/read/1157275/34/kai-ungkap-alasan-kereta-api-tidak-bisa-ngerem-mendadak-1689941227
"Ledakan Misterius Guncang Johannesburg, 1 Tewas dan 48 Terluka",international,https://international.sindonews.com/read/1157175/44/ledakan-misterius-guncang-johannesburg-1-tewas-dan-48-terluka-1689934040
"Ngebut, 2 Pemotor Tabrakan di Gunung Putri Bogor 1 Tewas",metro,https://metro.sindonews.com/read/1156107/170/ngebut-2-pemotor-tabrakan-di-gunung-putri-bogor-1-tewas-1689826074
Ini Penjelasan Ilmiah Mengapa Mobil Tiba-tiba Mogok saat Melintasi Rel Kereta,otomotif,https://otomotif.sindonews.com/read/1155917/183/ini-penjelasan-ilmiah-mengapa-mobil-tiba-tiba-mogok-saat-melintasi-rel-kereta-1689811636
Prancis Ganti Nama Kecelakaan Lalu Lintas Fatal Jadi Pembunuhan Lalu Lintas,otomotif,https://otomotif.sindonews.com/read/1155887/183/prancis-ganti-nama-kecelakaan-lalu-lintas-fatal-jadi-pembunuhan-lalu-lintas-1689808070
Ibu Hamil Tewas Terlindas Truk Sampah di Ancol saat Mengendarai Motor,Video,https://video.sindonews.com/play/81479/ibu-hamil-tewas-terlindas-truk-sampah-di-ancol-saat-mengendarai-motor
"Tabrakan Maut di Jalan Terpanjang Dunia, 5 Orang Tewas",international,https://international.sindonews.com/read/1155741/43/tabrakan-maut-di-jalan-terpanjang-dunia-5-orang-tewas-1689775668
"Minibus Terbalik di Jembatan Suramadu, Diduga Akibat Sopir Mengantuk",daerah,https://daerah.sindonews.com/read/1155687/704/minibus-terbalik-di-jembatan-suramadu-diduga-akibat-sopir-mengantuk-1689768424
Korban Tewas Laka Kereta di Asahan adalah Seorang Dokter,Video,https://video.sindonews.com/play/81455/korban-tewas-laka-kereta-di-asahan-adalah-seorang-dokter
Perempuan Hamil Tewas Ditabrak Truk di Ancol,metro,https://metro.sindonews.com/read/1155557/170/perempuan-hamil-tewas-ditabrak-truk-di-ancol-1689754031
Jalur Kereta Semarang Kembali Normal Pascakecelakaan,Photo,https://photo.sindonews.com/view/47341/jalur-kereta-semarang-kembali-normal-pascakecelakaan
Kronologi Kecelakaan Maut Fortuner yang Tewaskan 3 Orang di Tol Plumpang,metro,https://metro.sindonews.com/read/1155473/170/kronologi-kecelakaan-maut-fortuner-yang-tewaskan-3-orang-di-tol-plumpang-1689746855
"Kecelakaan KA Brantas di Semarang, Polisi Tangkap Sopir Truk yang Kabur",daerah,https://daerah.sindonews.com/read/1155437/707/kecelakaan-ka-brantas-di-semarang-polisi-tangkap-sopir-truk-yang-kabur-1689743221
Bangkai Truk dan Gerbong di Jembatan Maduroko Berhasil Dievakuasi Pascatabrakan,Video,https://video.sindonews.com/play/81431/bangkai-truk-dan-gerbong-di-jembatan-maduroko-berhasil-dievakuasi-pascatabrakan
"3 Orang Tewas, Minibus Tabrak Beton Pembatas Tol Plumpang",Video,https://video.sindonews.com/play/81433/3-orang-tewas-minibus-tabrak-beton-pembatas-tol-plumpang
KAI Hitung Kerugian Kecelakaan KA Brantas Vs Truk di Semarang,daerah,https://daerah.sindonews.com/read/1155211/707/kai-hitung-kerugian-kecelakaan-ka-brantas-vs-truk-di-semarang-1689721629
Evakuasi Truk Tronton yang Ditabrak Kereta Api di Jembatan Madukoro Semarang,Photo,https://photo.sindonews.com/view/47329/evakuasi-truk-tronton-yang-ditabrak-kereta-api-di-jembatan-madukoro-semarang
PT KAI Sebut Truk Tronton Ceper Jadi Penyebab Kecelakaan KA Brantas di Semarang,nasional,https://nasional.sindonews.com/read/1155183/15/pt-kai-sebut-truk-tronton-ceper-jadi-penyebab-kecelakaan-ka-brantas-di-semarang-1689707234
"Review Jembatan dan Rel Usai Kecelakaan KA Brantas, Ganjar: Mudah-mudahan Besok Pagi Selesai",nasional,https://nasional.sindonews.com/read/1155181/15/review-jembatan-dan-rel-usai-kecelakaan-ka-brantas-ganjar-mudah-mudahan-besok-pagi-selesai-1689703650
Ganjar Pranowo Pastikan Evakuasi Kecelakaan KA Brantas vs Truk Selesai Malam Ini,nasional,https://nasional.sindonews.com/read/1155171/15/ganjar-pranowo-pastikan-evakuasi-kecelakaan-ka-brantas-vs-truk-selesai-malam-ini-1689703657
Ganjar Pranowo Ingatkan Warga Jauhi Lokasi Kecelakaan KA Brantas vs Truk di Semarang,nasional,https://nasional.sindonews.com/read/1155159/15/ganjar-pranowo-ingatkan-warga-jauhi-lokasi-kecelakaan-ka-brantas-vs-truk-di-semarang-1689700074
"Ganjar Tinjau Lokasi Kecelakaan KA Brantas, Pastikan Pengecekan Keamanan Jalur Kereta Segera Tuntas",daerah,https://daerah.sindonews.com/read/1155217/707/ganjar-tinjau-lokasi-kecelakaan-ka-brantas-pastikan-pengecekan-keamanan-jalur-kereta-segera-tuntas-1689721661
Ganjar Pranowo Tinjau ke Lokasi Kecelakaan KA Brantas vs Truk di Semarang,nasional,https://nasional.sindonews.com/read/1155145/15/ganjar-pranowo-tinjau-ke-lokasi-kecelakaan-ka-brantas-vs-truk-di-semarang-1689696429
"Mobil Fortuner Kecelakaan Tunggal di Exit Tol Plumpang, 3 Orang Dilaporkan Tewas",metro,https://metro.sindonews.com/read/1155139/170/mobil-fortuner-kecelakaan-tunggal-di-exit-tol-plumpang-3-orang-dilaporkan-tewas-1689696477
Polisi Pastikan Tidak Ada Korban Jiwa dalam Tabrakan Kereta di Semarang,Video,https://video.sindonews.com/play/81423/polisi-pastikan-tidak-ada-korban-jiwa-dalam-tabrakan-kereta-di-semarang
Proses Evakuasi Bangkai Truk yang Ditabrak KA Brantas Masih Berlangsung,Video,https://video.sindonews.com/play/81427/proses-evakuasi-bangkai-truk-yang-ditabrak-ka-brantas-masih-berlangsung
Kronologi Tabrakan KA Brantas Vs Truk hingga Memicu Ledakan di Malam 1 Suro,daerah,https://daerah.sindonews.com/read/1155081/707/kronologi-tabrakan-ka-brantas-vs-truk-hingga-memicu-ledakan-di-malam-1-suro-1689689263
Detik-Detik Kereta Api Tabrak Truk Trailer hingga Meledak,Video,https://video.sindonews.com/play/81417/detik-detik-kereta-api-tabrak-truk-trailer-hingga-meledak
Ngeri! KA Sri Bilah Tabrak Minibus di Asahan Akibatkan 1 Tewas,daerah,https://daerah.sindonews.com/read/1154891/717/ngeri-ka-sri-bilah-tabrak-minibus-di-asahan-akibatkan-1-tewas-1689674877
Pemotor Tewas Usai Seruduk Truk Kontainer di Cengkareng Seketika,Video,https://video.sindonews.com/play/81393/pemotor-tewas-usai-seruduk-truk-kontainer-di-cengkareng-seketika
"Diduga Rem Blong, Bus Mutia Putri Mulia Masuk Jurang di Sitinjau Lauik Padang",Photo,https://photo.sindonews.com/view/47261/diduga-rem-blong-bus-mutia-putri-mulia-masuk-jurang-di-sitinjau-lauik-padang
"Viral Mobil Listrik Tesla Mogok, Minta Bensin untuk Ngecas dengan Genset Honda",otomotif,https://otomotif.sindonews.com/read/1153631/120/viral-mobil-listrik-tesla-mogok-minta-bensin-untuk-ngecas-dengan-genset-honda-1689556047
"Salah Injak Pedal Gas, Mobil Listrik Milik Bintang Film Pulp Fiction Nyusruk ke Mal",otomotif,https://otomotif.sindonews.com/read/1153571/120/salah-injak-pedal-gas-mobil-listrik-milik-bintang-film-pulp-fiction-nyusruk-ke-mal-1689552454
Marc Marquez Disarankan Pensiun karena Sering Kecelakaan,sports,https://sports.sindonews.com/read/1152825/49/marc-marquez-disarankan-pensiun-karena-sering-kecelakaan-1689430075
Kecelakaan di Pabrik Pengayaan Uranium Terbesar di Dunia Tewaskan 1 Pekerja,international,https://international.sindonews.com/read/1152419/41/kecelakaan-di-pabrik-pengayaan-uranium-terbesar-di-dunia-tewaskan-1-pekerja-1689383234
"Kecelakaan Beruntun di Tol Depok-Antasari, Antrean Kendaraan Mengular",metro,https://metro.sindonews.com/read/1150755/170/kecelakaan-beruntun-di-tol-depok-antasari-antrean-kendaraan-mengular-1689206822
"Enam Korban Kecelakaan SAM Air Teridentifikasi, Maskapai Siap Fasilitasi Pemberangkatan Jenazah",Video,https://video.sindonews.com/play/81163/enam-korban-kecelakaan-sam-air-teridentifikasi-maskapai-siap-fasilitasi-pemberangkatan-jenazah
"Tabrakan Beruntun di Tol Jagorawi, Mobil Pikap Ringsek Digencet Kontainer dan Truk Galon",metro,https://metro.sindonews.com/read/1150497/170/tabrakan-beruntun-di-tol-jagorawi-mobil-pikap-ringsek-digencet-kontainer-dan-truk-galon-1689163623
"Helikopter Nepal Jatuh Dekat Gunung Everest, Enam Tewas",international,https://international.sindonews.com/read/1149817/40/helikopter-nepal-jatuh-dekat-gunung-everest-enam-tewas-1689091672
"Halangi Penyelidikan, 6 Pejabat PG Kebonagung Malang Jadi Tersangka",daerah,https://daerah.sindonews.com/read/1149689/704/halangi-penyelidikan-6-pejabat-pg-kebonagung-malang-jadi-tersangka-1689080826
"Detik-Detik Ambulans Tabrak Pohon dan Gerobok di Bukittinggi, 2 Orang Tewas",Video,https://video.sindonews.com/play/81063/detik-detik-ambulans-tabrak-pohon-dan-gerobok-di-bukittinggi-2-orang-tewas
"Kecelakaan Bus di Tol Pejagan Pemalang, 2 Orang Tewas di TKP",Photo,https://photo.sindonews.com/view/46997/kecelakaan-bus-di-tol-pejagan-pemalang-2-orang-tewas-di-tkp
"Viral! Tabrak Pengirim Jenazah, Mobil Boks Dirusak Massa",daerah,https://daerah.sindonews.com/read/1148691/704/viral-tabrak-pengirim-jenazah-mobil-boks-dirusak-massa-1688987254
Korea Utara Ancam AS Waspadai Kecelakaan yang Mengejutkan Terkait Nuklir,international,https://international.sindonews.com/read/1148621/40/korea-utara-ancam-as-waspadai-kecelakaan-yang-mengejutkan-terkait-nuklir-1688980057
Bus Terjun ke Sawah di Pinggir Tol Pejagan-Pemalang Akibatkan 1 Tewas dan 20 Terluka,daerah,https://daerah.sindonews.com/read/1148593/707/bus-terjun-ke-sawah-di-pinggir-tol-pejagan-pemalang-akibatkan-1-tewas-dan-20-terluka-1688980040
"Brak! Truk Tabrak Truk, Kernet Tewas Tergencet di Jalur Tengkorak Cianjur",daerah,https://daerah.sindonews.com/read/1148397/701/brak-truk-tabrak-truk-kernet-tewas-tergencet-di-jalur-tengkorak-cianjur-1688965651
"Kasus Lakalantas di Jateng Tinggi, Sebulan Capai 90 Orang",daerah,https://daerah.sindonews.com/read/1148351/707/kasus-lakalantas-di-jateng-tinggi-sebulan-capai-90-orang-1688962044
"Bus Rombongan Hajatan Terguling di Banyumas, 18 Orang Luka-luka",daerah,https://daerah.sindonews.com/read/1148151/707/bus-rombongan-hajatan-terguling-di-banyumas-18-orang-luka-luka-1688944025
"Jet Pribadi Jatuh di Los Angeles, 6 Orang Tewas",international,https://international.sindonews.com/read/1147871/42/jet-pribadi-jatuh-di-los-angeles-6-orang-tewas-1688890070
Truk Bermuatan Pupuk Timpa Rumah di Surabaya,Photo,https://photo.sindonews.com/view/46947/truk-bermuatan-pupuk-timpa-rumah-di-surabaya
"Memilukan, 2 Penumpang Tewas Tertimpa Bak Truk Akibat Tak Kuat Nanjak dan Terguling ke Jurang",daerah,https://daerah.sindonews.com/read/1147559/707/memilukan-2-penumpang-tewas-tertimpa-bak-truk-akibat-tak-kuat-nanjak-dan-terguling-ke-jurang-1688861269
Tragis! Pria Paruh Baya Tewas Tergilas Usai Tiduran di Perlintasan Stasiun Pasar Senen,metro,https://metro.sindonews.com/read/1147531/170/tragis-pria-paruh-baya-tewas-tergilas-usai-tiduran-di-perlintasan-stasiun-pasar-senen-1688839673
"Sopir Diduga Mengantuk, Taksi Online Terperosok di Bundaran HI",Video,https://video.sindonews.com/play/80981/sopir-diduga-mengantuk-taksi-online-terperosok-di-bundaran-hi
"Gegara Disalip, Truk Angkut Batubara Terguling di Tol JORR Cakung",Video,https://video.sindonews.com/play/80979/gegara-disalip-truk-angkut-batubara-terguling-di-tol-jorr-cakung
Denise Chariesta Blak-blakan Hamil karena Keinginannya dan sang Kekasih: Bukan Kecelakaan,lifestyle,https://lifestyle.sindonews.com/read/1147033/187/denise-chariesta-blak-blakan-hamil-karena-keinginannya-dan-sang-kekasih-bukan-kecelakaan-1688785675
"Alami Kecelakaan Kerja, Pria Ini Cegukan Selama 68 Tahun",international,https://international.sindonews.com/read/1146799/46/alami-kecelakaan-kerja-pria-ini-cegukan-selama-68-tahun-1688742465
"Mobil CRV Terguling di Tol Bandara Soetta, Lalin Arah Kapuk Sempat Ditutup",metro,https://metro.sindonews.com/read/1146777/170/mobil-crv-terguling-di-tol-bandara-soetta-lalin-arah-kapuk-sempat-ditutup-1688738868
Tragis! 3 Orang Sekeluarga Tewas Terlindas Truk di Taman Nasional Baluran Situbondo,daerah,https://daerah.sindonews.com/read/1146769/704/tragis-3-orang-sekeluarga-tewas-terlindas-truk-di-taman-nasional-baluran-situbondo-1688738875
"Bus Jemaah Haji Asahan Alami Tabrakan Beruntun, 2 Bus Ringsek",daerah,https://daerah.sindonews.com/read/1146567/717/bus-jemaah-haji-asahan-alami-tabrakan-beruntun-2-bus-ringsek-1688724474
"Insiden Lift Jatuh Sekolah Azzahra, Disnaker Lampung Turun Tangan",Video,https://video.sindonews.com/play/80933/insiden-lift-jatuh-sekolah-azzahra-disnaker-lampung-turun-tangan
"Kuli Panggul Terlindas Alat Berat di Pasar Induk Cibitung, Polisi: Masih Hidup",metro,https://metro.sindonews.com/read/1146487/170/kuli-panggul-terlindas-alat-berat-di-pasar-induk-cibitung-polisi-masih-hidup-1688717237
Penampakan Mobil Ringsek Usai Tabrak Tiang Listrik di Parung Bogor,Photo,https://photo.sindonews.com/view/46885/penampakan-mobil-ringsek-usai-tabrak-tiang-listrik-di-parung-bogor
"Kronologi Minibus Tabrak Truk di Tol Solo-Ngawi, 2 Penumpang Tewas 12 Orang Luka-luka",daerah,https://daerah.sindonews.com/read/1145577/707/kronologi-minibus-tabrak-truk-di-tol-solo-ngawi-2-penumpang-tewas-12-orang-luka-luka-1688623656
"Minibus Rombongan Ziarah Tabrak Truk di Tol Solo-Ngawi, 2 Tewas dan 12 Luka Berat",daerah,https://daerah.sindonews.com/read/1145525/707/minibus-rombongan-ziarah-tabrak-truk-di-tol-solo-ngawi-2-tewas-dan-12-luka-berat-1688620069
